cameras,street_lights,police_stations,public_transport,crime_rate,accidents,shops,construction_zones,crowd_density,parks_recreation,population_density,traffic_density,market_areas,time_of_day,sidewalk_presence,is_festival,hospitality_venues,emergency_services,is_holiday,is_night,day_of_week,religious_places,educational_institutions,latitude,longitude
0.46785694733346483,0.0,0.0,0.0,0.0786419917506796,0.4258954630089939,0.0,0.5327572959246727,0.6562970175335663,0.0,0.4503958334065984,0.5104852844668986,0.38888888888888873,0.3922302312419478,0.9060864056118456,0.0,0.0,0.0,0.0,0.0,0.23969668338200634,0.5625000000000007,0.5000000000000003,40.74217284168541,-74.00530878745433
0.3314301774776679,0.0,1.0,0.0,0.5952116051803177,0.3966539882823414,0.0,0.7868192797291969,0.2996605610269165,0.15686274509803913,0.5625621879887323,0.6207159476782642,0.38888888888888873,0.8529571034615497,0.5750147162986261,0.9999999999999964,0.0,0.0,0.9999999999999964,0.0,0.7564530608102242,0.5625000000000007,0.7500000000000004,40.75083909907612,-74.00529681144728
0.8722504288842919,0.0,1.0,0.0,0.5996859928114946,0.26961606862485593,0.0,0.6646729465775906,0.5191025217980535,0.15686274509803913,0.307473720174265,0.6091622926753812,0.16666666666666652,0.9679448742084702,0.7841358441835322,0.9999999999999964,0.0,0.19999999999999996,0.9999999999999964,1.0,0.49285527584856226,0.625,0.12500000000000008,40.73637953733218,-73.99164882103334
0.21851540333311353,0.0,1.0,0.3333333333333332,0.10852286888429796,0.35518551718113295,0.0,0.1945528444709868,0.340427540796959,1.0,0.9381168795708653,0.8455608309574323,1.0,0.4595382856915964,0.3922410412055803,0.9999999999999964,0.0,0.0,0.0,1.0,0.16221830443875507,0.6875000000000002,0.7500000000000004,40.75172261995026,-73.99860558544212
0.38741017964381186,0.4999999999999997,1.0,0.3333333333333332,0.10575817653256253,0.06325888718629002,1.0,0.7630910579698105,0.5790491200113815,1.0,0.5343447307087947,0.4225418977175586,0.16666666666666652,0.17174638274793835,0.758526990210564,0.9999999999999964,0.0,0.39999999999999997,0.0,0.0,0.4856500496631707,0.12500000000000017,1.0,40.75461924534481,-73.99454735564147
0.8682086998680257,0.0,0.1600000000000002,0.0,0.7260923233756833,0.4804444990946322,0.0,0.45568094746755694,0.4317622623795714,0.15686274509803913,0.400890211865241,0.47279954560909127,0.7777777777777775,0.06959683388363752,0.6954467315352819,0.0,0.0,0.0,0.0,0.0,0.7415403635018916,0.5625000000000007,0.0,40.76572916976822,-73.98718155660633
0.3896519266477866,0.0,1.0,0.3333333333333332,0.4599972601814867,0.5021476885195864,0.0,0.4291764055507127,0.4424306579759182,1.0,0.39965799116011114,0.7602161386455788,1.0,0.3199135791001748,0.0,0.0,0.0,0.0,0.0,1.0,0.10594990525006004,1.0,0.0,40.74623419830452,-73.9883282296435
0.39018573478952967,0.0,1.0,0.0,0.9118490225333096,0.4892008980065344,0.0,0.23048568617131915,0.5509681238640941,0.33333333333333326,0.49293579383628616,0.385707179934573,0.22222222222222232,0.43010056564894317,0.9830688850227367,0.9999999999999964,0.0,0.7999999999999998,0.9999999999999964,0.0,0.5001361177411193,0.625,0.8749999999999998,40.75934261074114,-73.97834855773253
0.30683468274535763,0.0,1.0,0.0,0.17553112841042584,0.9035977286054826,0.0,0.7890134548430876,0.5724274595811398,1.0,0.983709610619817,0.8139270950312869,0.16666666666666652,0.3457588158111051,0.8354701193809462,0.9999999999999964,0.0,0.9999999999999998,0.9999999999999964,1.0,0.0,0.5000000000000002,0.8749999999999998,40.72746956240574,-73.98339440270664
0.8396873929968302,0.0,0.1600000000000002,0.0,0.22648587547391197,0.38182022510419084,0.0,0.5344173190689083,0.3653626467672221,1.0,0.49136575770080637,0.357683917351916,1.0,0.34033524775821655,0.8601957756287324,0.0,0.4999999999999997,0.19999999999999996,0.9999999999999964,1.0,0.0885153849494707,1.0,0.0,40.74799568144429,-73.97807894479733
0.6291531337156422,0.0,1.0,0.0,0.6147332210951846,0.25931527929421955,0.0,0.7888754538477305,0.40901808228338354,0.0,0.6965313428959224,0.4166111280087887,1.0,0.16674784811817583,0.6906417986530924,0.0,0.0,0.0,0.9999999999999964,1.0,0.5238931702818812,0.625,0.2500000000000002,40.74204117359164,-73.99906545051503
0.22101492820598023,0.4999999999999997,1.0,0.3333333333333332,0.5138855054891523,0.822887010308291,0.0,0.34448290242089064,0.5615062643284143,0.33333333333333326,0.49019175261400383,0.4693771963051187,0.16666666666666652,0.8299477926231229,0.8278810593742953,0.0,1.0,0.0,0.0,1.0,0.42833998703886544,0.625,0.8749999999999998,40.75431809929528,-73.9839595891738
0.3494719479341265,0.4999999999999997,1.0,0.0,0.3346837572499647,0.4046026578887864,1.0,0.6700969290841031,0.520481550682266,1.0,0.15597616615998522,0.3028980651360927,0.16666666666666652,0.8670950172409804,0.6125572466659615,0.9999999999999964,0.0,0.39999999999999997,0.0,0.0,0.9128581486781857,0.625,0.12500000000000008,40.72791922747654,-73.9809954973572
0.39331198355158214,0.0,0.1600000000000002,0.3333333333333332,0.057547530092623256,0.895331062262537,0.0,0.2586387044648576,0.13102101696941426,0.15686274509803913,0.4304014828216487,0.1844071588776745,0.7777777777777775,1.0,0.34478753597853945,0.0,0.0,0.0,0.9999999999999964,1.0,0.6748293125897691,0.43750000000000006,0.8749999999999998,40.76387982840509,-73.9911406203838
0.9999999999999999,0.4999999999999997,1.0,0.0,0.3066662624424421,0.22488544736006671,0.0,0.7454966349111278,0.3758326886762746,0.33333333333333326,0.36627097259974706,0.5330631733555464,0.22222222222222232,0.18060881440873633,0.32678950876197105,0.9999999999999964,0.0,0.7999999999999998,0.0,1.0,0.5909140699294759,1.0,0.5000000000000003,40.75812095390535,-73.97788928534648
0.2946349647159898,0.0,1.0,0.0,0.44805825459603976,0.43202335653684004,1.0,0.8145321105160797,0.3116716641855696,1.0,0.5338011668812973,0.5675241605211663,0.7777777777777775,0.633338578577492,0.8378674972003541,0.9999999999999964,0.0,0.0,0.9999999999999964,0.0,0.20879472800048338,0.5625000000000007,0.0,40.75856590351697,-74.00220743994672
0.26492088817167603,0.0,0.0,0.0,0.07701095485357062,0.25258071601392557,0.0,0.8615320482686,0.2659996279013369,0.15686274509803913,0.591399289765881,0.6101793892657745,0.38888888888888873,0.6713628337665631,0.7253870080698661,0.9999999999999964,0.0,0.19999999999999996,0.9999999999999964,0.0,0.4735655975843296,0.6875000000000002,0.12500000000000008,40.74743511998196,-74.00311651899278
0.8980413127862655,0.0,0.0,0.0,0.5015721882903791,0.09544510289178593,0.0,0.35141058493926813,0.8312492037831483,1.0,0.4564755418123351,0.5929153056969896,1.0,0.7300463947001399,0.7562225465749324,0.9999999999999964,0.0,0.0,0.0,1.0,0.08558973787137542,0.6875000000000002,0.7500000000000004,40.75036495067326,-74.00018565701012
0.32256334600093195,0.4999999999999997,0.0,0.0,0.44623152416221246,0.9950699999464925,1.0,0.7917817069921151,0.5324956077175428,0.0,0.19688362371353318,0.45243758736626954,1.0,0.12615946876108358,0.5255596884094511,0.9999999999999964,0.0,0.19999999999999996,0.9999999999999964,1.0,0.6048126360170657,0.625,0.0,40.73710522892537,-74.00043461322687
0.3886206738601605,0.4999999999999997,1.0,0.0,0.12333658667035424,0.9846271147368868,0.0,0.5082405671931183,0.33998924145268006,1.0,0.6632819571646446,0.6737791570121259,0.7777777777777775,0.22803132187062986,0.6017262544968258,0.0,0.0,0.0,0.9999999999999964,1.0,0.8436604885868362,0.5625000000000007,0.0,40.759683205204,-74.00024274142906
0.3085204493245214,0.0,1.0,0.9999999999999998,0.18611809376611477,0.0,1.0,0.8778379031531105,0.3093904823661112,1.0,0.8066293187371166,0.386701603710813,0.0,0.6773280396583153,0.38400114970284155,0.9999999999999964,1.0,0.0,0.0,1.0,0.6621563403009896,0.625,0.7500000000000004,40.75946884453123,-73.98958977682634
0.18604962382348056,0.0,0.1600000000000002,0.0,0.43676234470892694,0.5708902744088054,0.0,0.6521884900602506,0.38806357020508764,1.0,0.3627010168876288,0.24186068266794963,0.38888888888888873,0.3229002938712888,0.44101265696306896,0.9999999999999964,0.0,0.0,0.0,1.0,0.49451020985686045,0.0,0.0,40.75454733242822,-74.00781050744203
0.45775532405653463,0.4999999999999997,0.1600000000000002,0.3333333333333332,0.9963789824212781,0.8754282082655607,1.0,0.5508166819213491,0.5655156428271606,1.0,0.5526379855022443,0.32068691175190006,1.0,0.9296870696142643,0.8158729133780034,0.9999999999999964,0.0,0.19999999999999996,0.9999999999999964,1.0,0.28508913151554716,0.43750000000000006,0.37500000000000033,40.74209620040558,-73.98538736545574
0.2007936650581979,0.4999999999999997,1.0,0.0,0.28381777404190656,0.6094626653129731,0.0,0.5064094869256613,0.6748349336729493,1.0,0.32412984286730717,0.38009882896068076,0.7777777777777775,0.6238320797399566,0.3114078115227222,0.9999999999999964,0.0,0.0,0.9999999999999964,1.0,0.5092059199987103,0.6875000000000002,0.2500000000000002,40.76058690407451,-73.99466481261811
0.5552125578898994,0.0,1.0,0.0,0.07716378132117774,0.21635027235609328,0.0,0.7463093995785484,0.8843211632210974,0.33333333333333326,0.5690081028599885,0.3466101469122977,0.16666666666666652,0.8725453584050946,0.2048174953087833,0.0,0.0,0.39999999999999997,0.0,0.0,0.7710980666434812,0.625,0.12500000000000008,40.75503947044712,-73.98409222762554
0.23443454512562267,0.0,1.0,0.0,0.7390605972957083,0.2529592171623793,0.0,0.39245859816231,0.14569001113258068,0.15686274509803913,0.3644373408517495,0.8118138416332248,0.16666666666666652,0.6370609035550612,0.9999125631283559,0.0,1.0,0.0,0.0,0.0,0.040998598634461814,0.625,0.0,40.7385616144058,-73.99191690340106
0.7418020855391987,0.0,1.0,0.3333333333333332,0.3025494335855786,0.876529503953736,0.0,0.6774055415449587,0.27887179925905947,1.0,0.2886093363612562,0.8972247427952895,0.0,0.32610052828804714,0.010628203253814805,0.0,0.4999999999999997,0.39999999999999997,0.9999999999999964,1.0,0.5948166970563005,0.5625000000000007,1.0,40.75774338869491,-73.99102552778774
0.19558555089131457,0.4999999999999997,1.0,0.0,0.04459211203473107,0.7778742212797491,0.0,0.6826381126511436,0.30675651727568654,0.33333333333333326,0.5484367491853926,0.9989031854314314,0.16666666666666652,0.691562849797551,0.8877972259041731,0.9999999999999964,0.0,0.19999999999999996,0.9999999999999964,0.0,0.02935870824758524,0.5000000000000002,0.8749999999999998,40.75038954863334,-73.98773008302507
0.9776540113818418,0.0,1.0,0.3333333333333332,0.5614757183369177,0.9136690922840538,0.0,0.3818975144108241,0.39286009285670664,1.0,0.5476052280223498,0.004171037733609606,0.16666666666666652,0.5664731459133967,0.503182948649243,0.0,0.0,0.5999999999999999,0.0,1.0,0.9952263870807616,0.5000000000000002,0.12500000000000008,40.72841661476453,-73.99684974116647
0.0,0.0,1.0,0.0,0.36962752282684164,0.4300834647383727,1.0,0.21208805356957383,0.521572414586122,0.15686274509803913,0.3219148766057006,0.2272095076952136,0.16666666666666652,0.23799657635588473,0.8045626826664667,0.0,0.0,0.0,0.9999999999999964,1.0,0.7077977009302319,0.18750000000000022,0.12500000000000008,40.73284828131155,-73.99425450456809
0.25193045821367654,0.4999999999999997,0.0,0.3333333333333332,0.14897958062978806,0.30705481802429363,0.0,0.6476343947235008,0.213620932419525,1.0,0.5899725778465327,0.7032826986265079,0.38888888888888873,0.12676872417012403,0.8990361527594586,0.0,0.4999999999999997,0.39999999999999997,0.9999999999999964,0.0,0.6060716908569377,0.5625000000000007,0.0,40.74746008960899,-73.99594494054489
0.5656285651468493,0.0,1.0,0.0,0.35716535193144616,0.4462724143338595,0.0,0.6600865816002252,0.41177243704770794,1.0,0.9360398625808294,0.4315588306690716,0.7777777777777775,0.7546049154611999,0.5303525041214261,0.9999999999999964,0.0,0.0,0.0,0.0,0.4449475947823427,0.5625000000000007,0.0,40.76108234344288,-73.99787712056585
0.9106110030805069,0.0,1.0,0.3333333333333332,0.9861973044335197,0.9199799518224276,0.0,0.9687588920111982,0.5789675304131758,0.15686274509803913,0.9555335483421922,1.0,0.22222222222222232,0.4733816413436944,0.08174149777059014,0.0,0.4999999999999997,0.19999999999999996,0.9999999999999964,0.0,0.6761112989749205,0.6875000000000002,0.2500000000000002,40.75853537556232,-73.99342683362718
0.8796197973676504,0.0,0.1600000000000002,0.0,0.7071998310403598,0.5446432988395644,0.0,0.17295238808819724,0.5716310871065008,0.33333333333333326,0.2889649489259304,0.8747531291303923,0.16666666666666652,0.7637003864692011,0.48960941382812767,0.0,0.0,0.19999999999999996,0.9999999999999964,1.0,0.7316648875683891,0.625,0.7500000000000004,40.75694633803501,-73.98349914713086
0.23595817386869916,0.0,1.0,0.0,0.35937145671457493,0.2892761535743626,0.0,0.8559197627506072,0.2732331520143111,0.15686274509803913,0.5961636708203869,0.10106362050414514,0.7777777777777775,0.8690610564985326,0.6341642806913945,0.0,0.0,0.0,0.0,0.0,0.5305030702509567,0.5625000000000007,0.2500000000000002,40.75934509725126,-73.9967899738108
0.9996115158411499,0.0,1.0,0.3333333333333332,0.4853402512854704,0.01618142655711713,0.0,0.77882854000316,0.7723649048362373,0.33333333333333326,0.5970252635654902,0.809738568454073,0.0,0.8747014928213264,0.5981979718284576,0.0,0.0,0.9999999999999998,0.9999999999999964,0.0,0.4765915135416344,1.0,0.8749999999999998,40.75608225896129,-73.98677854785423
0.39854458881580856,0.0,0.0,0.0,0.31137220312185276,0.8789016106192977,0.0,0.24841383744124745,0.22911702952732266,0.15686274509803913,0.7561348853255695,0.2753945223135023,0.38888888888888873,0.9480249574421133,0.019368073905953187,0.9999999999999964,0.0,0.19999999999999996,0.0,1.0,0.4972427898346894,0.625,0.12500000000000008,40.73503135541941,-74.00332072433278
0.45441599846770453,0.0,1.0,0.0,0.4464839018633565,0.4222844139616913,0.0,0.6972924184286465,0.15885310421332388,1.0,0.689742845393354,0.6198392203587015,1.0,0.9424607392447404,0.9066486490290189,0.9999999999999964,0.0,0.7999999999999998,0.0,1.0,0.3187102701259158,0.6875000000000002,1.0,40.7323163986276,-73.9777927647502
0.9778703313821479,0.4999999999999997,0.1600000000000002,0.0,0.999272281461425,0.5844730807689718,0.0,0.6523592435399214,0.9981644140559132,1.0,0.47145362698388815,0.4284609864154349,1.0,0.6368126570610014,0.9901168712510833,0.0,0.0,0.5999999999999999,0.9999999999999964,1.0,0.6084837308621349,0.43750000000000006,0.37500000000000033,40.74191596898865,-73.98569958054858
0.3155391903921264,0.0,1.0,0.0,0.6733930293139707,0.5823762001942612,0.0,0.3844572100072309,0.39395076736436485,0.0,0.5028688132275911,0.09673685782428326,1.0,0.7384710957828673,0.45400761242729953,0.9999999999999964,0.0,0.9999999999999998,0.9999999999999964,1.0,0.6278529492878498,1.0,0.37500000000000033,40.74184894994014,-73.99713542107983
0.3368669685520249,0.4999999999999997,1.0,0.0,0.25762054014859426,0.7870036826475362,1.0,0.399281304275506,0.5233435445293184,1.0,0.4418211791461085,0.46192961590624154,0.16666666666666652,0.004812321938218733,0.5239808691972052,0.9999999999999964,0.0,0.9999999999999998,0.9999999999999964,0.0,0.5160541501512467,0.6875000000000002,1.0,40.75622361929059,-73.99346190022933
0.8232235266218112,0.0,1.0,0.3333333333333332,0.27707940261170994,0.5807684275552332,0.0,0.2829224954867906,0.41460065347221886,0.15686274509803913,0.0,0.8121462845880656,0.16666666666666652,0.5394141169503279,0.15926589097741078,0.0,0.0,0.19999999999999996,0.0,0.0,0.30352710867106436,0.18750000000000022,0.12500000000000008,40.73125759597995,-73.99554292567912
0.24223216339178938,0.0,1.0,0.3333333333333332,0.6378491815159281,0.8326770200356106,0.0,0.56246502325647,0.30801435119275744,1.0,0.9796267930265229,0.5595144134173062,1.0,0.8043444883256268,0.8299349406050178,0.9999999999999964,0.0,0.7999999999999998,0.9999999999999964,0.0,0.5739283386448965,0.5625000000000007,1.0,40.73360439112273,-73.9768619870684
0.8228580586343642,0.4999999999999997,1.0,0.0,0.9669396241945287,0.03496067440147893,1.0,0.29116376995115534,0.3294374052841317,0.33333333333333326,0.5918651134229022,0.01857414969976723,0.16666666666666652,0.6179077189389095,0.8214264312678059,0.0,0.0,0.19999999999999996,0.0,0.0,0.4990282340483777,1.0,0.7500000000000004,40.75305275090884,-73.98475869822512
0.20721347518067773,0.0,1.0,0.0,0.4440678316258644,0.5188403634860785,1.0,0.5482093954983692,0.7374935779844787,1.0,0.7092135796123175,0.5417504039916139,1.0,0.7206898831550331,0.8988960788098996,0.0,0.0,0.7999999999999998,0.0,1.0,0.6502941505504374,1.0,0.0,40.74077696416769,-73.99230597912181
0.7375168144720117,0.4999999999999997,1.0,0.0,0.4477363765936726,0.9318124294813432,1.0,0.5616059262503282,0.71176538118896,1.0,0.6865468212060722,0.0452713156215056,0.16666666666666652,0.6246288691145125,0.5163277005957634,0.0,0.0,0.19999999999999996,0.9999999999999964,0.0,0.06094039569367948,0.5625000000000007,0.7500000000000004,40.73163119242256,-73.98072544118014
